번호,개방자치단체코드,인허가일자,소재지전체주소,사업장명
5189,4600000,2001.1.16,충청남도 홍성군 홍성읍 대교리 731번지,한길동물병원
5190,4600000,2003.8.20,충청남도 홍성군 홍성읍 월산리 859-8번지 203호,신베트
5191,4600000,2003.4.3,충청남도 홍성군 홍북읍 신경리 942 SFC타워,피그월드 동물병원
5192,4600000,2004.5.20,충청남도 홍성군 홍성읍 고암리 536-1번지,강남동물병원
5193,4600000,2005.12.7,충청남도 홍성군 홍성읍 월산리 277-12번지,홍성축협 동물병원
5194,4600000,2006.5.4,충청남도 홍성군 홍성읍 오관리 297-29번지,강영석동물병원
5195,4490000,2008.4.11,충청남도 천안시 서북구 성정동 1230번지,페트로 동물병원
5196,4500000,2017.6.2,충청남도 공주시 유구읍 석남리 275-10번지,뿌리동물병원
5197,4540000,1983.3.18,충청남도 논산시 대교동 112-1번지 2통,논산동물병원
5198,4540000,1987.6.22,충청남도 논산시 반월동 41-8번지 1통,중앙동물병원
5199,4540000,1988.3.25,충청남도 논산시 강경읍 염천리 81번지,서동물병원
5200,4540000,1995.9.14,충청남도 논산시 연무읍 안심리 1-155번지,가나동물병원
5201,4540000,2004.9.6,충청남도 논산시 벌곡면 한삼천리 264-4번지,연산동물병원
5202,4540000,2005.12.22,충청남도 논산시 부적면 덕평리 35-3,충남동물병원
5203,4540000,2008.5.21,충청남도 논산시 연무읍 안심리 289번지 8통,금강축산가축병원
5204,4540000,2008.6.23,충청남도 논산시 내동 931번지,논산계룡축협 동물병원
5205,4540000,2013.4.25,충청남도 논산시 취암동 1039-11번지,유명동물병원
5206,4540000,2013.7.30,충청남도 논산시 성동면 정지리 367-11,우리생명과학동물병원
5207,4490000,2013.4.26,충청남도 천안시 서북구 두정동 544번지 두정빌딩 102호,한빛동물병원
5208,4490000,2013.8.12,충청남도 천안시 서북구 불당동 1492번지 천안불당파크푸르지오 1단지 상가1동 204호,닥터 전 동물병원
5209,4490000,2013.11.11,충청남도 천안시 서북구 쌍용동 1059번지,엔젤동물병원
5210,4620000,1990.3.29,충청남도 태안군 안면읍 승언리 1223번지,현대 동물 병원
5211,4620000,1996.5.25,충청남도 태안군 태안읍 남문리 462-6번지,선 동물 병원
5212,4620000,2016.8.30,충청남도 태안군 태안읍 남문리 713-1,태안 동물병원
5213,4620000,2016.10.11,충청남도 태안군 태안읍 남문리 504-8,최기중 동물병원
5214,4620000,2016.10.11,충청남도 태안군 태안읍 남문리 636-2번지,이창석 동물병원
5215,4620000,2017.2.15,충청남도 태안군 태안읍 동문리 342-3번지,라온 반려 동물병원
5216,4490000,2016.2.26,충청남도 천안시 서북구 백석동 150-2번지,다함동물병원
5217,4490000,2016.3.22,충청남도 천안시 서북구 성환읍 성환리 449-736,한빛동물병원
5218,4490000,2016.8.4,충청남도 천안시 서북구 백석동 1047,웰니스동물병원
5219,4490000,2016.8.23,충청남도 천안시 서북구 불당동 728,불당동물병원
5220,4490000,2016.11.8,충청남도 천안시 서북구 백석동 9-3,나우동물의료센터
5221,4490000,2017.4.7,충청남도 천안시 서북구 불당동 1817,천안모아동물병원
5222,4490000,2017.9.28,충청남도 천안시 서북구 불당동 1487번지,정다운동물병원
5223,4490000,2018.3.12,충청남도 천안시 서북구 불당동 1284번지 천안불당2차 중흥s클레스 프라디움레이크 성가3동 103호,제이동물병원
5224,4490000,2018.4.20,충청남도 천안시 서북구 두정동 864번지 도정빌딩,더펫동물병원
5225,4590000,1982.6.25,충청남도 청양군 청양읍 읍내리 202-13번지,중앙동물병원
5226,4590000,1988.3.25,충청남도 청양군 정산면 서정리 156-37번지,정산가축병원
5227,4590000,1994.9.10,충청남도 청양군 청양읍 읍내리 164-2,종합동물병원
5228,4590000,2009.2.26,충청남도 청양군 정산면 서정리 227-24번지,지팡이 동물병원
5229,4590000,2014.4.3,충청남도 청양군 청양읍 읍내리 289-5번지,미래동물병원
5230,5700000,2010.4.27,경기도 여주시 하동 430-5번지,나무동물병원
5231,3830000,1996.12.19,"경기도 안양시 만안구 안양동 847-10 3층, 지하층",안양축협동물병원
5232,3830000,1997.4.9,경기도 안양시 만안구 안양동 414-2번지,형제동물병원
5233,3830000,1999.4.7,경기도 안양시 동안구 호계동 967-24,한빛동물병원
5234,3910000,1992.1.29,경기도 평택시 청북읍 어연리 108-1,건국동물병원 (출장진료 전문)
5235,3910000,1993.2.11,경기도 평택시 서정동 908-2,한호동물병원
5236,3910000,1994.4.16,경기도 평택시 청북면 어연리 108-1,제갈동물병원 (출장진료 전문)
5237,3910000,1994.11.28,경기도 평택시 고덕면 동청리 25-8,보람동물병원
5238,3910000,1998.6.25,경기도 평택시 평택동 71-6,맥동물병원
5239,3910000,1998.12.15,경기도 평택시 평택동 316번지 롯데인벤스 스카이 104호,이모란동물병원
5240,3910000,1999.5.27,경기도 평택시 지산동 777,필립동물병원
5241,3910000,1999.12.6,경기도 평택시 비전동 866-11,믿음동물병원(출장진료 전문)
5242,3910000,2003.5.17,경기도 평택시 평택동 59-39,PET25시동물병원
5243,4000000,1996.3.16,경기도 오산시 오산동 609-55번지,진선동물병원
5244,4000000,2001.1.31,경기도 오산시 원동 754-3번지,오산동물병원
5245,4000000,2002.8.3,경기도 오산시 원동 758-8번지,원 종합동물병원
5246,4000000,2003.7.25,경기도 오산시 오산동 869-36,25시 종합동물병원
5247,4000000,2006.3.15,경기도 오산시 원동 372-1 다모아프라자,우리동물병원
5248,4000000,2011.9.16,경기도 오산시 금암동 516-6 웅신아트프라자,미소 동물병원
5249,4000000,2014.2.1,"경기도 오산시 원동 841번지 파크스퀘어 105,6호",저스트벳 동물병원
5250,4000000,2014.5.8,경기도 오산시 갈곶동 659-1번지 광성빌딩 101호,참동물병원
5251,3910000,1978.4.7,경기도 평택시 통복동 109-3번지,종합동물병원
5252,3910000,2011.4.15,경기도 평택시 비전동 191-2번지,튼튼동물병원
5253,3910000,2011.5.18,경기도 평택시 합정동 507-19,이형윤동물병원
5254,3910000,2011.9.15,경기도 평택시 동삭동 662-4 103호,two현동물병원
5255,3910000,2012.2.9,경기도 평택시 팽성읍 안정리 113-224,강남동물병원
5256,3910000,1983.10.27,경기도 평택시 안중읍 안중리 245-17,오암동물병원
5257,3910000,1991.4.26,경기도 평택시 지산동 766-4번지,심재훈동물병원
5258,4050000,2014.3.19,경기도 용인시 수지구 상현동 1099 33통힐프라자 101호,수지동물의료원
5259,4050000,2014.6.5,경기도 용인시 수지구 풍덕천동 697-3번지,순수동물병원
5260,4050000,2015.4.10,경기도 용인시 수지구 성복동 278-1번지,해담은동물병원
5261,4050000,2015.4.10,경기도 용인시 수지구 성복동 162-2번지 예반아이엔프라자 113호,즐거운동물병원
5262,4050000,2004.8.5,경기도 용인시 수지구 성복동 740-1번지 6통3반 드림타워 B101호,성복동물병원
5263,4050000,2005.7.7,경기도 용인시 처인구 포곡읍 유운리 505,삼성안내견학교 부속동물병원
5264,4050000,2016.1.14,경기도 용인시 수지구 죽전동 1254-3번지 104호,죽전예담동물병원
5265,4050000,2016.4.25,경기도 용인시 수지구 풍덕천동 100-17,하임동물병원
5266,4050000,2016.4.28,경기도 용인시 수지구 신봉동 955-1번지,어울림동물병원
5267,4050000,2017.4.25,경기도 용인시 수지구 상현동 1130-2,광교호수 동물병원
5268,4050000,2017.6.29,경기도 용인시 수지구 죽전동 1282,죽전 쿨펫동물병원
5269,4170000,1995.4.21,경기도 양평군 용문면 다문리 705-4,양동진동물병원(출장전문)
5270,4170000,2009.4.6,경기도 양평군 서종면 문호리 700-7,폴의골목 동물병원
5271,3910000,1980.9.18,경기도 평택시 서정동 303-1,경기동물병원(출장진료 전문)
5272,4170000,2010.3.8,경기도 양평군 양서면 양수리 565-11,개포동물병원
5273,4170000,2012.6.26,경기도 양평군 양평읍 양근리 284-1,양평가축병원
5274,4170000,2013.9.9,경기도 양평군 양평읍 공흥리 468-23,참 좋은 동물병원
5275,4170000,2018.6.20,경기도 양평군 용문면 다문리 743-3,용문조아동물병원
5276,4050000,1990.3.2,경기도 용인시 처인구 역북동 722-1,용인동물병원
5277,4050000,1992.1.22,경기도 용인시 처인구 백암면 백암리 415번지,제일동물병원
5278,4050000,1999.5.14,경기도 용인시 처인구 포곡읍 전대리 152-2번지,포곡동물병원
5279,4050000,1999.12.13,경기도 용인시 처인구 원삼면 좌항리 141-6,한솔동물병원
5280,3910000,1984.1.19,경기도 평택시 안중읍 안중리 253-9,정동물병원
5281,4050000,2013.10.30,,웰 동물병원
5282,4050000,2014.3.12,경기도 용인시 수지구 신봉동 23,스카이동물병원
5283,4050000,2014.3.18,경기도 용인시 수지구 성복동 129-1번지,꿈에동물병원
5284,4050000,2009.6.29,경기도 용인시 처인구 김량장동 12-15번지 남곡빌딩,용인센트럴동물병원
5285,4050000,2009.9.30,경기도 용인시 처인구 백암면 백암리 436-1,마리동물의료센터
5286,4050000,2012.1.9,경기도 용인시 처인구 삼가동 197-30번지,(주)펫동물병원
5287,4050000,2012.2.20,경기도 용인시 처인구 마평동 907번지,굿모닝동물병원
5288,4050000,2012.6.21,경기도 용인시 처인구 마평동 858-9번지,스마일동물병원
5289,4050000,2006.5.26,경기도 용인시 처인구 포곡읍 전대리 310,에버랜드 동물병원
5290,4140000,1990.1.30,경기도 연천군 전곡읍 전곡리 302-27번지 2통17반,성심동물병원
5291,3820000,2015.11.2,경기도 의정부시 용현동 14-3,현대동물의료센터
5292,3820000,2016.2.25,경기도 의정부시 장암동 20-14,나은동물병원
5293,3820000,2016.6.29,경기도 의정부시 의정부동 16-1 탑빌딩,펫인쥬동물메디컬센터
5294,3820000,2016.10.7,경기도 의정부시 민락동 843-3번지 30통2반 송림프라자 201동 403호,나라동물병원
5295,3820000,2017.4.25,경기도 의정부시 녹양동 326-5,녹양돌봄동물병원
5296,3820000,2017.9.27,경기도 의정부시 민락동 849번지,위즈펫동물병원
5297,4170000,1972.8.1,경기도 양평군 용문면 다문리 728-18,용문동물병원
5298,4000000,2014.7.2,"경기도 오산시 원동 299-1 101호, 201호",경기동물메디컬센터
5299,4050000,2000.11.24,경기도 용인시 기흥구 마북동 173,해피동물병원
5300,4170000,1979.11.15,경기도 양평군 양평읍 도곡리 286-1,유일동물병원
5301,4170000,1991.3.16,경기도 양평군 양평읍 공흥리 484-4,우람동물병원
5302,3910000,2005.5.10,경기도 평택시 안중읍 현화리 45번지,현화동물병원
5303,3910000,2005.6.15,경기도 평택시 지산동 824-2번지,안창선동물병원
5304,3910000,2005.9.29,경기도 평택시 안중읍 안중리 194-14,평택축협동물병원
5305,4140000,2012.9.10,경기도 연천군 전곡읍 전곡리 289-32번지,한주동물병원
5306,4140000,2015.12.18,경기도 연천군 전곡읍 전곡리 468-24,사랑동물병원
5307,4140000,2018.6.15,경기도 연천군 청산면 초성리 214-3,혜성동물병원
5308,4050000,2000.7.5,경기도 용인시 수지구 풍덕천동 1075-4번지,한마음동물병원
5309,4050000,2007.1.26,경기도 용인시 처인구 백암면 근창리 20-4번지,백암동물병원
5310,3910000,2012.2.9,경기도 평택시 서정동 838-3번지,라뽀동물병원
5311,3910000,2013.8.14,경기도 평택시 세교동 0,블리스 동물의료센터
5312,3910000,2014.8.20,경기도 평택시 비전동 1027-2,비전동물병원
5313,3910000,2015.3.8,경기도 평택시 안중읍 현화리 834-2 101호,송담동물병원
5314,3910000,2015.12.23,경기도 평택시 오성면 숙성리 185-10,한동물병원 (출장진료 전문)
5315,3910000,2016.5.13,경기도 평택시 용이동 467-7 청설빌딩,다가온동물병원
5316,3910000,2016.6.24,경기도 평택시 평택동 71-14번지,김기혁 동물병원 평택동점
5317,4050000,2010.2.23,경기도 용인시 수지구 풍덕천동 713-6번지 요진타워 103호,세브란스동물병원
5318,4050000,2011.3.29,경기도 용인시 기흥구 중동 852-2번지,리치펫동물병원
5319,4050000,2012.3.27,경기도 용인시 기흥구 보정동 1266-6번지 현대휴먼프라자 102호,튼튼동물병원
5320,4050000,2012.8.24,경기도 용인시 기흥구 보정동 1019-237번지,Wellness clinic 동물병원
5321,4050000,2013.1.9,경기도 용인시 기흥구 지곡동 445-8번지,우사랑동물병원(출장전문진료병원)
5322,4050000,2013.8.20,경기도 용인시 기흥구 신갈동 38-5번지 17통3반,(주)에니멀클리닉컨설팅(출장진료전문병원)
5323,4050000,2008.6.12,경기도 용인시 처인구 포곡읍 둔전리 385번지,나라동물병원
5324,4050000,2010.3.3,경기도 용인시 수지구 신봉동 909번지 이마트수지점 3층,로얄벳 동물병원
5325,4050000,2010.5.6,경기도 용인시 수지구 신봉동 83번지 신엘지프라자 102호,펫스토리 동물병원
5326,4050000,2010.12.6,경기도 용인시 수지구 동천동 344-2 제일프라자 101~102호,강남동물병원
5327,4050000,2011.7.27,경기도 용인시 수지구 상현동 254-14번지,참누리동물병원
5328,4050000,2011.12.5,경기도 용인시 수지구 죽전동 915-3번지,초이스동물병원
5329,4050000,2012.2.3,경기도 용인시 수지구 동천동 886-1번지,AP동물병원
5330,4050000,2012.3.19,경기도 용인시 수지구 죽전동 1174-1 벤포스타 101~103호,24시 서울YES동물병원
5331,4050000,2012.5.2,경기도 용인시 수지구 상현동 852번지 수지3차쌍용스윗닷홈상가 B102호,애니펫동물병원
5332,4050000,2012.5.2,경기도 용인시 수지구 죽전동 1191-1번지 세종프라자 101호,영동동물병원
5333,4050000,2013.6.20,"경기도 용인시 수지구 동천동 946-4 대영프라자 102호,201호",동일동물병원
5334,4050000,2014.3.21,경기도 용인시 기흥구 마북동 526-3번지,구성동물병원
5335,4050000,2014.5.26,경기도 용인시 기흥구 구갈동 589번지 103호,제일종합동물병원
5336,4050000,2014.8.26,경기도 용인시 기흥구 신갈동 722번지 101호,우리동네동물병원
5337,4050000,2014.9.24,경기도 용인시 기흥구 보정동 1277번지,보정동물병원
5338,4050000,2018.5.2,경기도 용인시 수지구 성복동 67-6 성복스퀘어/근린생활시설,24시 사람앤동물메디컬센터
5339,4050000,2018.6.1,경기도 용인시 수지구 상현동 252번지 SR프라자,정 동물병원
5340,4050000,2018.7.23,경기도 용인시 수지구 동천동 174-15,에이스 동물병원
5341,3910000,2004.3.15,경기도 평택시 지산동 1080,김대일동물병원
5342,3910000,2004.9.13,경기도 평택시 비전동 831-5,펫필드동물병원
